281000008473B,JORDAN,PKT: ANTHR 4272 F12 PACKET OBJECTS OF CHANGE (& ARKEO / AIS / AMST 4272 & 7272),CUSTOM PUBLISHING,,R,$10.25
9780520268180,"WOLF, ERIC R.",EUROPE AND THE PEOPLE WITHOUT HISTORY,CALIFORNIA-PRINCETON,2,R,$29.95
9780816528042,"SILLIMAN, STEPHEN W.",LOST LABORERS IN COLONIAL CALIFORNIA: NATIVE AMERICANS AND THE ARCHAEOLOGY OF RANCHO PETALUMA,UNIVERSITY OF ARIZONA PRESS,,R,$24.95
9781107401266,"VOSS, BARBARA L.",ARCHAEOLOGY OF COLONIALISM: INTIMATE ENCOUNTERS AND SEXUAL EFFECTS,CAMBRIDGE UNIVERSITY PRESS,,R,$36.99
9781930618442,"STEIN, GIL J.",THE ARCHAEOLOGY OF COLONIAL ENCOUNTERS: COMPARATIVE PERSPECTIVES,SAR PRESS SCHOOL FOR ADVANCED RESEARCH,,R,$24.95
