281088800005B,CU PHYS DEPT,PHYS 2214 LAB MANUAL,CORNELL CONSIGNMENTS,4,R,$13.35
9780321751201,"YOUNG, HUGH D.",VOL 3 UNIVERSITY PHYSICS,PEARSON,13,R,$67.50
9780321751218,"YOUNG, HUGH D.",VOL 2 UNIVERSITY PHYSICS,PEARSON EDUCATION,13,R,$134.50
9780716779391,ICLICKER,ICLICKER,W H FREEMAN & COMPANY,,R,$40.75
