9780140446456,PASCAL,PENSEES (REV)(TRANS: KRAILSHEIMER>),THE PENGUIN GROUP,,R,$12.00
9780199540754,"GIBBS, LAURA",AESOP'S FABLES,OXFORD UNIVERSITY PRESS,,O,$10.95
9780199555994,"RACINE, JEAN BAPTISTE","BRITANNICUS, PHAEDRA, ATHALIAH",OXFORD UNIVERSITY PRESS,,R,$12.95
9780252073816,"LA FONTAINE, JEAN DE",COMPLETE FABLES OF JEAN DE LA FONTAINE,UNIVERSITY OF CHICAGO PRESS,,R,$30.00
9780521349925,BODIN,ON SOVEREIGNTY (ED FRANKLIN),CAMBRIDGE UNIVERSITY PRESS,,R,$28.00
9780679752554,FOUCAULT,DISCIPLINE & PUNISH,"RANDOM HOUSE, INC.",2,R,$16.95
9780802130136,GENET,OUR LADY OF THE FLOWERS,PUBLISHERS GROUP WEST,,R,$14.00
9780810107885,DERRIDA,LIMITED INC,UNIVERSITY OF CHICAGO PRESS,,O,$22.95
9780873529327,"PERRAULT, CHARLES",THE STORY OF THE MARQUISE-MARQUIS DE BANNEVILLE,MODERN LANGUAGE ASSOC OF AMERI,,R,$6.95
9781583670392,"ALTHUSSER, LOUIS",LENIN AND PHILOSOPHY AND OTHER ESSAYS,NEW YORK UNIV PRESS,,O,$18.00
9781596543874,"DE BERGERAC, CYRANO",VOYAGES TO THE MOON AND THE SUN,INGRAM LIGHTNING SOURCE,,R,$14.95
