9780140424300,"WHEATLEY, PHILLIS",COMPLETE WRITINGS,THE PENGUIN GROUP,,R,$15.00
9780142437117,"ADAMS, JOHN",THE LETTERS OF JOHN AND ABIGAIL ADAMS,THE PENGUIN GROUP,,R,$17.00
9780143037200,"NASH, GARY B.",UNKNOWN AMERICAN REVOLUTION: THE UNRULY BIRTH OF DEMOCRACY AND THE STRUGGLE TO CREATE AMERICA,THE PENGUIN GROUP,,R,$17.00
9780226816319,TURABIAN KATE L.,STUDENTS GUIDE TO WRITING COLLEGE PAPERS,UNIVERSITY OF CHICAGO PRESS,4,R,$15.00
9780553214659,PAINE,COMMON SENSE,BANTAM DOUBLEDAY DELL CO.,,R,$3.95
9780553214826,"MAIER, PAULINE",THE DECLARATION OF INDEPENDENCE AND THE CONSTITUTION OF THE UNITED STATES,BANTAM DOUBLEDAY DELL CO.,,R,$3.99
9781400075324,"BERKIN, CAROL",REVOLUTIONARY MOTHERS: WOMEN IN THE STRUGGLE FOR AMERICA'S INDEPENDENCE,"RANDOM HOUSE, INC.",,R,$13.95
