281000008491B,NARAYAN/WU,PKT: NCC 5030 F12 PACKET MARKETING MANAGEMENT,CUSTOM PUBLISHING,,R,$45.00
9780136028048,MOORADIAN TODD A.,STRATEGIC MARKETING,PEARSON EDUCATION,,O,$162.75
