9780131427068,"FREUND, JOHN E.",JOHN E FREUNDS MATHEMATICAL STATISTICS WITH APPLICATIONS,PEARSON EDUCATION,7,O,$143.25
9781111531041,"WOOLDRIDGE, JEFFREY M.",INTRODUCTORY ECONOMETRICS: A MODERN APPROACH,CENGAGE,5,R,$247.95
