281000008313B,BRANNON,PKT: NS 1220 SP12 PACKET NUTRITION AND THE LIFE CYCLE,CUSTOM PUBLISHING,,R,$8.50
9780538733410,BROWN,NUTRITION THROUGH THE LIFE CYCLE,SOUTH-WESTERN PUBLISHING CO.,4,O,$195.95
