281000008190B,"STEDINGER, J",PKT: CEE 5970 SP12 PACKET READINGS,CUSTOM PUBLISHING,,R,$38.25
9780915707553,GLICKMAN,READINGS IN RISK,TAYLOR & FRANCIS,,R,$39.95
