9780060995065,BROWNING,ORDINARY MEN,HARPERCOLLINS PUBLISHERS,,R,$15.00
9780140186246,BOROWSKI,THIS WAY FOR GAS,THE PENGUIN GROUP,,R,$14.00
9780195122855,"SIERAKOWIAK, DAWID",THE DIARY OF DAWID SIERAKOWIAK: FIVE NOTEBOOKS FROM THE LODZ GHETTO,OXFORD UNIVERSITY PRESS,,R,$19.95
9780195130928,"KAPLAN, MARION A.",BETWEEN DIGNITY AND DESPAIR JEWISH LIFE IN NAZI GERMANY,OXFORD UNIVERSITY PRESS,,R,$19.99
9780252063350,"TEICHMAN, MILTON",TRUTH AND LAMENTATION: STORIES AND POEMS ON THE HOLOCAUST,UNIVERSITY OF CHICAGO PRESS,,R,$33.00
9780300039245,"DOBROSZYCKI, LUCJAN",CHRONICLE OF THE LODZ GHETTO 1941-1944,TRILITERAL/YALE U PRESS,,R,$45.00
9780300105193,"TEC, NECHAMA","RESILIENCE AND COURAGE: WOMEN, MEN, AND THE HOLOCAUST",TRILITERAL/HARVARD U. PRESS,,R,$25.00
9780375753787,"KLEMPERER, VICTOR",I WILL BEAR WITNESS; THE DIARIES OF THE NAZI YEARS,RANDOM HOUSE,,R,$18.00
9780385480338,FRANK,DIARY OF A YOUNG GIRL : DEFINITIVE ED,BANTAM DOUBLEDAY DELL CO.,,R,$13.00
9780394747231,SPIEGELMAN,MAUS I : MY FATHER BLEEDS HISTORY,"RANDOM HOUSE, INC.",,R,$15.95
9780553345322,DAWIDOWICZ,WAR AGAINST THE JEWS,BANTAM DOUBLEDAY DELL CO.,3,R,$19.00
9780679721864,LEVI,DROWNED & THE SAVED,"RANDOM HOUSE, INC.",,R,$14.95
9780679729778,SPIEGELMAN,MAUS II : AND HERE MY TROUBLES BEGAN,"RANDOM HOUSE, INC.",,R,$15.95
9780684826806,LEVI,SURVIVAL IN AUSCHWITZ W/NEW AFTERWORD,"SIMON & SCHUSTER, INC.",,R,$14.00
9780810112599,"FINK, IDA",A SCRAP OF TIME AND OTHER STORIES,UNIVERSITY OF CHICAGO PRESS,,R,$18.00
9781558490383,"DRAENGER, GUSTA DAVIDSON",JUSTYNA'S NARRATIVE,JOHNS HOPKINS UNIV PRESS,,R,$20.95
9781602860940,"BERR, HELENE",THE JOURNAL OF HELENE BERR,PERSEUS DISTRIBUTION,,R,$15.95
