281000008449B,PYONE,PKT: NCC 5530 F12 PACKET MARKETING MANAGEMENT,CUSTOM PUBLISHING,,R,$76.50
9780132539302,"KOTLER, PHILIP",A FRAMEWORK FOR MARKETING MANAGEMENT,PEARSON EDUCATION,5,O,$155.50
