9780142003343,"PINKER, STEVEN",THE BLANK SLATE THE MODERN DENIAL OF HUMAN NATURE,THE PENGUIN GROUP,,R,$18.00
9780205747467,WILLIAMS,STYLE LESSONS IN CLARITY AND GRACE,ALLYN & BACON INC.,10,O,$37.20
9780312601430,HACKER,WRITER'S REFERENCE,ST MARTINS PRESS,7,O,$71.50
9780374528379,DOSTOEVSKY F,BROTHERS KARAMAZOV,FARRAR STRAUS & GIROUX,,R,$18.00
9780679724650,NIETZSCHE,BEYOND GOOD & EVIL,"RANDOM HOUSE, INC.",,R,$14.95
9780872201774,HOBBES,LEVIATHAN (ED: CURLEY),HACKETT,,R,$16.95
9780872207363,PLATO,REPUBLIC,HACKETT,,R,$12.95
9780915144860,LOCKE,SECOND TREATISE OF GOVT (HACKETT),HACKETT PUBLISHING CO,3,R,$8.00
9781603846738,"ROUSSEAU, JEAN-JACQUES",BASIC POLITICAL WRITINGS,HACKETT PUBLISHING CO,2,R,$13.95
