281000008590B,FISHER,PKT: ECON 6170 F12 PACKET LECTURES ON MATHEMATICAL ANALYSIS FOR ECONOMISTS,CUSTOM PUBLISHING,,R,$12.50
9780393957334,SIMON,MATHEMATICS FOR ECONOMISTS,W W NORTON & COMPANY,,O,$184.00
