281000008242B,SCHELHAS-MILLER,PKT: HD 1170 SP12 PACKET INTRO TO HD: ADOLESCENCE AND EMERGING ADULTHOOD,CUSTOM PUBLISHING,,R,$9.00
9780073532035,STEINBERG,ADOLESCENCE,MCGRAW-HILL BOOK,9,R,$174.50
9780716779391,ICLICKER,ICLICKER,W H FREEMAN & COMPANY,,R,$40.75
9781256403906,GARROD,*CUSTOM* CASES FOR HUMAN DEVELOPMENT,PEARSON EDUCATION,6,R,$21.75
9781256404477,GARROD,*CUSTOM* ADOLESCENT PORTRAITS W/ CUSTOM CASEBOOK,PEARSON EDUCATION,,R,$93.00
