281013555555B,CORNELL,FIELD GUIDE TO CORNELLS NATURAL AREAS W/ MAP,CORNELL PLANTATIONS,,O,$3.50
9780316604420,NEWCOMB,NEWCOMB'S WILDFLOWER GUIDE,LITTLE BROWN & CO,,R,$19.99
9780877104858,DRAKE,"FIELD GUIDE TO THE CAYUGA LAKE REGION: PLANTS, ANIMALS, INSECTS, SNAILS, FOSSILS, & OTHERS",PALEONTOLOGICAL RESEARCH INST,,O,$15.00
