9780226307923,SOPHOCLES,SOPHOCLES I 2E,UNIVERSITY OF CHICAGO PRESS,2,R,$12.00
9780521348355,"GRIFFIN, MIRIAM",ON DUTIES,CAMBRIDGE UNIVERSITY PRESS,,R,$26.00
9780521375955,"AQUINAS, THOMAS",AQUINAS: POLITICAL WRITINGS,CAMBRIDGE UNIVERSITY PRESS,,R,$33.00
9780521437684,WOODRUFF,EARLY GREEK POLITICAL THOUGHT,CAMBRIDGE UNIVERSITY PRESS,,R,$38.00
9780521459594,"CICERO, MARCUS TULLIUS",CICERO: ON THE COMMONWEALTH AND ON THE LAWS,CAMBRIDGE UNIVERSITY PRESS,,R,$32.00
9780521484008,"EVERSON, STEPHEN",ARISTOTLE THE POLITICS AND THE CONSTITUTION OF ATHENS,CAMBRIDGE UNIVERSITY PRESS,2,R,$19.00
9780872203495,COOPER,PLATO COMPLETE WORKS,HACKETT,,R,$56.00
