281000008429B,BEVIA,PKT: PT.1 SPAN 2070 F12 PACKET GUIA DE LECTURA,CUSTOM PUBLISHING,,R,$12.50
281000008566B,BEVIA,PKT: PT.2 SPAN 2070 F12 PACKET A CORAZON ABIERTO,CUSTOM PUBLISHING,,R,$3.75
9781413032192,"DOZIER, ELEANOR",MANUAL DE GRAMATICA: GRAMMAR REFERENCE FOR STUDENTS OF SPANISH,CENGAGE,4,R,$149.75
9781608311293,MCELROY ONYRIA HERRERA,SPANISH-ENGLISH/ENGLISH-SPANISH MEDICAL DICT,LIPPINCOTT WILLIAMS & WILKINS,4,O,$41.95
