9780140149043,HAGEDORN,DOGEATERS,THE PENGUIN GROUP,,R,$15.00
9780307278449,MORRISON,BLUEST EYE,WESTERN PUBLISHING COMPANY,,R,$14.00
9780374527075,"KINCAID, JAMAICA",A SMALL PLACE,FARRAR STRAUS & GIROUX,,R,$13.00
9780380731398,"YAMANAKA, LOIS-ANN",BLUS HANGING,AVON PUBLICATION DIVISION,,R,$12.95
9780380731992,MOOTOO,CEREUS BLOOMS AT NIGHT,AVON PUBLICATION DIVISION,,R,$13.99
9780385468862,KOGAWA,OBASAN,BANTAM DOUBLEDAY DELL CO.,,R,$14.95
9780395901496,PETRY,STREET,HOUGHTON MIFFLIN,98,R,$14.95
9780759614857,"HERRON, CAROLIVIA",THEREAFTER JOHNNIE,INGRAM LIGHTNING SOURCE,,R,$16.75
9780883780619,BROOKS,MAUD MARTHA,UNIVERSITY OF CHICAGO PRESS,,R,$12.95
9781401309534,"NG, FAE MYENNE",BONE,HARPERCOLLINS PUBLISHERS,,R,$12.99
