281000008231B,SAAR,PKT: NBA 5420 SP12 INVESTMENT AND PORTFOLIO MANAGEMENT,CUSTOM PUBLISHING,,R,$9.75
9781416544692,"SWENSEN, DAVID F.",PIONEERING PORTFOLIO MANAGEMENT: AN UNCONVENTIONAL APPROACH TO INSTITUTIONAL INVESTMENT,"SIMON & SCHUSTER, INC.",,R,$35.00
