281000008298B,BEVIA,PKT: SPAN 2070 SP12 PACKET GUIA DE LECTURA,CUSTOM PUBLISHING,,R,$13.50
9780205880423,GONZALEZ-LEE,MEDICAL SPANISH,PEARSON EDUCATION,,O,$124.50
9781111227630,JARVIS,BASIC SPANISH FOR MEDICAL PERSONNEL,CENGAGE,2,R,$99.95
9781413032192,"DOZIER, ELEANOR",MANUAL DE GRAMATICA: GRAMMAR REFERENCE FOR STUDENTS OF SPANISH,CENGAGE,4,R,$149.75
9781608311293,MCELROY ONYRIA HERRERA,SPANISH-ENGLISH/ENGLISH-SPANISH MEDICAL DICT,LIPPINCOTT WILLIAMS & WILKINS,4,O,$41.95
