281088800143B,CU PHYS DEPT,PHYS 3360/AEP 3630 LAB MANUAL,CORNELL CONSIGNMENTS,4,R,$37.35
9780521370950,HOROWITZ,ART OF ELECTRONICS,CAMBRIDGE UNIVERSITY PRESS,2,R,$125.00
