281000008637B,FARRED,PKT: ASRC 1819 F12 PACKET FOOTBALL IN SUN AND SHADOW BY EDUARDO GALEANO,CUSTOM PUBLISHING,,R,$19.50
9780060883966,"KAHN, ROGER",BOYS OF SUMMER,HARPERCOLLINS PUBLISHERS,,R,$14.99
9780224074278,"JAMES, C. L. R.",BEYOND A BOUNDARY,INDEPENDENT PUBLISHERS GROUP,,R,$24.95
9780374502003,"MALAMUD, BERNARD",NATURAL,FARRAR STRAUS & GIROUX,,R,$15.00
9781592133741,FARRED,LONG DISTANCE LOVE,UNIVERSITY OF CHICAGO PRESS,,R,$25.95
