281000008384B,WEINBAUM,"PKT: NBA 6560-2,3 SP12 PACKET VALUATION PRINCIPLES (2ND HALF)",CUSTOM PUBLISHING,,R,$21.00
9780470424650,MCKINSEY & COMPANY INC,VALUATION: MEASURING AND MANAGING THE VALUE O,HALSTAD,5,O,$95.00
