281000008494B,ORLOV,PKT: GOVT 4000-104 F12 PACKET COMM ON SECURITY & COOP IN EUROPE,CUSTOM PUBLISHING,,R,$12.25
9781609803896,HUMAN RIGHTS WATCH,HUMAN RIGHTS WATCH WORLD REPORT 2012 : EVENTS OF 2011,SEVEN STORIES PRESS,,R,$30.00
9781881482062,COLUMBIA UNIV,25+ HUMAN RIGHTS DOCUMENTS,CENTER FOR THE STUDY OF HUMAN RIGHTS,,R,$24.50
