9780060850524,"HUXLEY, ALDOUS",BRAVE NEW WORLD,HARPERCOLLINS PUBLISHERS,,R,$14.99
9780140430578,BUTLER,EREWHON,THE PENGUIN GROUP,,R,$14.00
9780199536849,SWIFT,"GULLIVER'S TRAVELS (ED HIGGINS, RAWSON)",OXFORD UNIVERSITY PRESS,2,R,$7.95
9780199537990,MORE,THREE EARLY MODERN UTOPIAS,OXFORD UNIVERSITY PRESS,,R,$10.95
9780199552573,BELLAMY,LOOKING BACKWARD 2000-1887,OXFORD UNIVERSITY PRESS,,R,$12.95
9780385490818,ATWOOD,HANDMAIDS TALE,BANTAM DOUBLEDAY DELL CO.,,R,$15.00
9780441007318,LEGUIN,LEFT HAND OF DARKNESS (TRADE ED),THE PENGUIN GROUP,,R,$16.00
9780553214321,WELLS,ISLAND OF DR.MOREAU,BANTAM DOUBLEDAY DELL CO.,,R,$4.95
9780553380958,STEPHENSON,SNOW CRASH,BANTAM DOUBLEDAY DELL CO.,,R,$15.00
9780743482837,"SHAKESPEARE, WILLIAM",TEMPEST,"SIMON & SCHUSTER, INC.",,R,$5.99
