281088800098B,CU PHYS DEPT,PHYS 1112 LAB MANUAL,CORNELL CONSIGNMENTS,4,R,$18.70
9780321796332,YOUNG,VOLS 1 & 2 UNIVERSITY PHYSICS,PEARSON EDUCATION,13,R,$283.75
9780716779391,ICLICKER,ICLICKER,W H FREEMAN & COMPANY,,R,$40.75
