9780521459082,GOFFMAN,OTTOMAN EMPIRE & EARLY MODERN EUROPE (P),CAMBRIDGE UNIVERSITY PRESS,,R,$33.00
9780521547826,QUATAERT,"OTTOMAN EMPIRE, 1700-1922 (P)",CAMBRIDGE UNIVERSITY PRESS,2,R,$35.99
