281000008656B,HUANG,PKT: NBA 5980 F12 PACKET BEHAVIORAL FINANCE,CUSTOM PUBLISHING,,R,$16.50
9780691121758,"THALER, RICHARD H.","ADVANCES IN BEHAVIORAL FINANCE, VOLUME II",PRINCETON UNIVERSITY PRESS,,R,$65.00
