Fall 2012,WRIT,1370,108,CARRICK,18,10
Fall 2012,WRIT,1370,104,EVANS,12,10
Fall 2012,WRIT,1370,"101,107",SANDS,20,15
Fall 2012,WRIT,1370,101-108,STAFF,80,72
Fall 2012,WRIT,1420,101,EVANS,14,10
Fall 2012,WRIT,9999,9999,SWISHER,100,0
