Fall 2012,JAPAN,1101,"1,2",SUKLE,72,68
Fall 2012,JAPAN,2201,1,KATAGIRI,10,43
Fall 2012,JAPAN,2260,1,SUKLE,12,3
Fall 2012,JAPAN,3301,101,ICHIKAWA,30,12
Fall 2012,JAPAN,4401,101,SUZUKI,16,9
Spring 2012,JAPAN,2202,1,KATAGIRI,25,24
Spring 2012,JAPAN,3302,"101, 102","ICHIKAWA, S",20,14
Spring 2012,JAPAN,3360,1,SULKE,3,3
Spring 2012,JAPAN,4402,101,LARSON,14,11
