9780195123401,HARRISON,BIOSEPERATIONS SCIENCE & ENGINEERING,OXFORD UNIVERSITY PRESS,,R,$139.95
9780387940724,"SCOPES, R. K.",PROTEIN PURIFICATION: PRINCIPLES AND PRACTICE,SPRINGER,3,O,$144.00
