281000008633B,BAUGHER,PKT: LA 2610 F12 PACKET FIELDWORK IN URBAN ARCHAEOLOGY (& CRP / ARKEO 2610),CUSTOM PUBLISHING,,R,$7.00
9780385483995,DEETZ,IN SMALL THINGS FORGOTTEN REV & EXPD,BANTAM DOUBLEDAY DELL CO.,,R,$16.00
9780879350697,HUME,DISCOVERIES IN MARTINS HUNDRED (2030),COLONIAL WILLIAMSBURG FOUND*,,R,$5.95
9781558490352,"MROZOWSKI, STEPHEN A.",LIVING ON THE BOOTT HISTORICAL ARCHAEOLOGY AT THE BOOTT MILLS BOARDINGHOUSES LOWELL MASSACHUSETTS,JOHNS HOPKINS UNIV PRESS,,R,$16.95
