281000008489B,WALDMAN,PKT: NCC 5020 F12 PACKET MICROECONOMICS FOR MANAGEMENT,CUSTOM PUBLISHING,,R,$45.00
9780132857123,"PINDYCK, ROBERT S.",MICROECONOMICS,PEARSON EDUCATION,8,O,$219.50
