9780582438262,TURNER,MAGNA CARTA,PEARSON EDUCATION,,R,$39.95
9780802071583,GANSHOF,FEUDALISM,UNIV OF TORONTO PRESS,,R,$19.95
9781405106504,CLANCHY,"ENGLAND AND ITS RULERS,1066-1307",86542,3,O,$46.95
