9780140455076,"LUNDE, PAUL",IBN FADLAN AND THE LAND OF DARKNESS: ARAB TRAVELLERS IN THE FAR NORTH,THE PENGUIN GROUP,,R,$16.00
9780140455137,"IBN MUNQIDH, USAMA",THE BOOK OF CONTEMPLATION: ISLAM AND THE CRUSADES,THE PENGUIN GROUP,,R,$16.00
9780141441436,MANDEVILLE,TRAVELS OF SIR JOHN MANDEVILLE,THE PENGUIN GROUP,,R,$15.00
9780801448072,"AKBARI, SUZANNE CONKLIN","IDOLS IN THE EAST: EUROPEAN REPRESENTATIONS OF ISLAM AND THE ORIENT, 1100-1450",CORNELL UNIVERSITY PRESS,,O,$49.95
