9780071421379,PERROTT,TEACH YOURSELF SWAHILI DICTIONARY (ED RUSSELL),MCGRAW-HILL BOOK,,R,$15.95
9781597030076,3275,SWAHILI LEARNERS REFERENCE GRAMMAR,NATIONAL AFRICAN LANGUAGES RESOURCE CENTER,2,R,$32.75
9781597030106,MUAKA,TUSOME KISWAHILI,NATIONAL AFRICAN LANGUAGES RESOURCE CENTER,,R,$36.50
