281032569202B,MATHWORKS,MATLAB 2012A STUDENT VERSION,MATHWORKS,,O,$99.95
9780495295686,CHAPMAN,ESSENTIALS OF MATLAB PROGRAMMING,CENGAGE,2,R,$102.25
