281000008267B,"HILGARTNER, S",PKT: STS 2051 SP12 PACKET ETHICAL ISSUES IN HEALTH & MEDICINE (& BSOC 2051),CUSTOM PUBLISHING,,R,$12.25
9780312152697,CRIGGER,CASES IN BIOETHICS,ST MARTINS PRESS,3,R,$42.00
9780716779391,ICLICKER,ICLICKER,W H FREEMAN & COMPANY,,R,$40.75
