281000008578B,LIPSON,PKT: BME 5500 F12 PACKET PRODUCT ENGINEERING AND DESIGN IN BIOMEDICAL ENGINEERING,CUSTOM PUBLISHING,,O,$14.75
9781420061796,KING,DESIGN OF BIOMEDICAL DEVICES & SYSTEMS,TAYLOR & FRANCIS,2,R,$129.95
