281000008333B,"FREDERICKSEN, D",PKT: PT.1 FILM 3790 SP12 PACKET READER,CUSTOM PUBLISHING,,R,$43.00
281000008338B,"FREDERICKSEN, D",PKT: PT.2 FILM 3790 SP12 PACKET MOVIES & MEMORANDA BY D.B. JONES,CUSTOM PUBLISHING,,R,$6.50
281000008339B,"FREDERICKSEN, D",PKT: PT.3 FILM 3790 SP12 PACKET RHETORIC & REPRESENTATION IN NONFICTION FILM BY PLANTINGA,CUSTOM PUBLISHING,,R,$19.25
9780826417510,ELLIS,NEW HISTORY OF DOCUMENTARY FILM,CASELL & CONTINUUM,,R,$29.95
