281000008224B,MENON,PKT: ILROB 3050/6035 SP12 PACKET READINGS,CUSTOM PUBLISHING,,R,$17.50
9780205609994,"CIALDINI, ROBERT B.",INFLUENCE: SCIENCE AND PRACTICE,ALLYN & BACON INC.,5,R,$25.60
