281000008563B,WETHINGTON,PKT: HD 3570 F12 PACKET REQUIRED READINGS,CUSTOM PUBLISHING,,R,$21.75
9781400052189,SKLOOT,IMMORTAL LIFE OF HENRIETTA LACKS,"RANDOM HOUSE, INC.",,R,$16.00
