9780415322904,"MCKINNON, CATRIONA",TOLERATION: A CRITICAL INTRODUCTION,TAYLOR & FRANCIS,,R,$39.95
9780486421308,"MILL, JOHN STUART",ON LIBERTY,DOVER PUBLICATIONS,,O,$3.00
9780521139694,"LOCKE, JOHN",LOCKE ON TOLERATION,CAMBRIDGE UNIVERSITY PRESS,,R,$21.00
