281000008287B,"KALNINS, A",PKT: HADM 7144 SP12 PACKET COMPETITIVE STRATEGIES,CUSTOM PUBLISHING,,R,$63.75
9780538753098,HITT,STRATEGIC MANAGEMENT: CONCEPTS,SOUTH-WESTERN PUBLISHING CO.,9,R,$175.95
