9780136156734,"OGATA, KATSUHIKO",MODERN CONTROL ENGINEERING,PEARSON EDUCATION,5,R,$197.50
9780716779391,ICLICKER,ICLICKER,W H FREEMAN & COMPANY,,R,$40.75
