281000008545B,HAY,PKT: LAW 4021 F12 PACKET COMPETITION LAW & POLICY - COMPILED ANTITRUST CASES,CUSTOM PUBLISHING,,R,$41.00
9781422422618,SULLIVAN,UNDERSTANDING ANTITRUST AND ITS ECONOMIC IMPLICATIONS,MATTHEW BENDER,,O,$43.00
