281000008223B,LION,PKT: CEE 3510 SP12 PACKET ENVIRONMENTAL QUALITY ENGINEERING,CUSTOM PUBLISHING,,R,$23.25
9780201054330,TCHOBANOGLOUS,WATER QUALITY,PEARSON EDUCATION,,O,$151.25
