281000008279B,"KOZEN, F",PKT: FSAD 3320 SP12 PACKET PRODUCT QUALITY ASSESSMENT LAB METHODS,CUSTOM PUBLISHING,,R,$17.50
9780135007594,"KADOLPH, SARA J.",TEXTILES,PEARSON EDUCATION,11,O,$122.25
9781563675546,KADOLPH,QUALITY ASSURANCE FOR TEXTILES & APPAREL,FAIRCHILD BOOKS,2,R,$86.00
