9780262511179,ALBERRO,CONCEPTUAL ART,TRILITERAL / MIT PRESS,,R,$40.00
9780262524643,BISHOP,PARTICIPATION,TRILITERAL / MIT PRESS,,R,$24.95
9780521348928,"GUYER, PAUL",CRITIQUE OF THE POWER JUDGMENT,CAMBRIDGE UNIVERSITY PRESS,,R,$40.00
9780674212770,BOURDIEU,DISTINCTION,TRILITERAL/HARVARD U. PRESS,,R,$36.00
9780745646312,RANCIERE,AESTHETICS AND ITS DISCONTENTS,JOHN WILEY & SONS,,R,$19.95
9780810120303,"DE CAMPOS, HAROLDO",NOVAS: SELECTED WRITINGS,NORTHWESTERN UNIV PRESS,,R,$24.95
9780812695403,"DANTO, ARTHUR COLEMAN",THE ABUSE OF BEAUTY AESTHETICS AND THE CONCEPT OF ART,PUBLISHERS GROUP WEST,,R,$24.95
9780816610686,BURGER,THEORY OF THE AVANT-GARDE,UNIVERSITY OF MINNESOTA PRESS,,R,$19.50
