281000008585B,"WAYNO, F",PKT: CEE 5900 F12 PACKET PROJECT MGMT (& CEE 6910),CUSTOM PUBLISHING,,R,$61.25
281011511118B,-,MBTI FORM M 6165,CONSULTING PSYCHOLOGIST PRESS,,R,$11.95
281011518136B,KILMANN,THOMAS KILMANN CONFLICT MODE INSTRUMENT,CONSULTING PSYCHOLOGIST PRESS,,R,$14.90
281020421080B,-,POWER MANAGEMENT INVENTORY (1080 PMI),TELEOMETRICS,,R,$12.50
281052169135B,"LSI, VERSION",LSI VERSION 3.1,HAY GROUP,,R,$12.50
281056954010B,MISSION 2020,MISSION 2020,ORGANIZATIONAL LEARNING TOOLS,,R,$8.25
