281000008265B,USHER,PKT: CHEM 2080 SP12 PACKET LAB MANUAL,CUSTOM PUBLISHING,,R,$6.75
9780716779391,ICLICKER,ICLICKER,W H FREEMAN & COMPANY,,R,$40.75
9781891389603,MCQUARRIE,GENERAL CHEMISTRY,UNIVERSITY SCIENCE BOOKS,4,R,$98.50
9781891389733,MCQUARRIE DONALD A.,SSM GENERAL CHEMISTRY,UNIVERSITY SCIENCE BOOKS,4,O,$42.50
