9780140155037,JOYCE,PORTRAIT OF THE ARTIST(TEXT & CRITICISM),THE PENGUIN GROUP,3,R,$20.00
9780140247749,JOYCE,DUBLINERS (REV CRITICAL ED),THE PENGUIN GROUP,,R,$20.00
9780195016635,ELLMANN,ULYSSES ON THE LIFFEY,OXFORD UNIVERSITY PRESS,3,R,$50.00
9780195033816,ELLMANN,JAMES JOYCE (REVISED PBK),OXFORD UNIVERSITY PRESS,3,R,$34.95
9780312000868,SCHWARZ,READING JOYCES ULYSSES,ST MARTINS PRESS,,R,$29.00
9780312126605,SCHWARZ,RECONFIGURING MODERNISM,ST MARTINS PRESS,,O,$43.00
9780394700137,"GILBERT, STUART",JAMES JOYCE'S ULYSSES,"RANDOM HOUSE, INC.",,R,$13.95
9780394743127,JOYCE,ULYSSES : CORRECTED TEXT (GABLER EDITION),"RANDOM HOUSE, INC.",,R,$21.00
9780415138581,BLAMIRES,NEW BLOOMSDAY BOOK 3E,TAYLOR & FRANCIS,,R,$42.95
9780451530684,HOMER,ODYSSEY: THE STORY OF ODYSSEUS,NEW AMERICAN LIBRARY,,R,$5.95
9780520253971,GIFFORD,ULYSSES ANNOTATED (20TH ANNIV ED REV & EXP),CALIFORNIA-PRINCETON,,R,$31.95
