9780195335125,SANDEL,JUSTICE,OXFORD UNIVERSITY PRESS,,R,$35.00
9780198782742,"KYMLICKA, WILL",CONTEMPORARY POLITICAL PHILOSOPHY: AN INTRODUCTION,OXFORD UNIVERSITY PRESS,2,O,$54.95
9780674005112,"RAWLS, JOHN",JUSTICE AS FAIRNESS A RESTATEMENT,TRILITERAL/HARVARD U. PRESS,,R,$27.00
9781405130653,GOODIN,CONTEMPORARY POLITICAL PHILOSOPHY,86542,2,R,$64.95
