9780295991382,"WALKER, BRETT L.",TOXIC ARCHIPELAGO: A HISTORY OF INDUSTRIAL DISEASE IN JAPAN,UNIV OF WASHINGTON PRESS,,R,$25.00
9780295991993,"BIGGS, DAVID",QUAGMIRE: NATION-BUILDING AND NATURE IN THE MEKONG DELTA,UNIV OF WASHINGTON PRESS,,R,$25.00
9780465089871,"VALENCIUS, CONEVERY BOLTON",HEALTH OF THE COUNTRY: HOW AMERICAN SETTLERS UNDERSTOOD THEMSELVES AND THEIR LAND,HARPER & ROW (BASIC),,R,$20.00
9780674031296,"GREENE, ANN NORTON",HORSES AT WORK: HARNESSING POWER IN INDUSTRIAL AMERICA,TRILITERAL/HARVARD U. PRESS,,R,$33.00
9780674046917,ANDREWS,KILLING FOR COAL,TRILITERAL/HARVARD U. PRESS,,R,$18.95
9780674049857,"JONES, TOBY CRAIG",DESERT KINGDOM: HOW OIL AND WATER FORGED MODERN SAUDI ARABIA,TRILITERAL/HARVARD U. PRESS,,R,$29.95
9780809015832,"WHITE, RICHARD",ORGANIC MACHINE THE REMAKING OF THE COLUMBIA RIVER,HILL AND WANG,,R,$13.95
9781559637770,JOSEPHSON,INDUSTRIALIZED NATURE,ISLAND PRESS,,R,$30.00
