9780060850524,"HUXLEY, ALDOUS",BRAVE NEW WORLD,HARPERCOLLINS PUBLISHERS,,R,$14.99
9780141441030,"WELLS, H. G.",THE WAR OF THE WORLDS,THE PENGUIN GROUP,,R,$7.00
9780199537150,SHELLEY,FRANKENSTEIN OR THE MODERN PROMETHEUS: THE 1818 TEXT (OXFORD WORLD'S CLASSICS) [,OXFORD UNIVERSITY PRESS,,R,$8.95
9780345350473,DICK,BLADE RUNNER,"RANDOM HOUSE, INC.",,R,$7.99
9780385721677,"ATWOOD, MARGARET ELEANOR",ORYX AND CRAKE,DOUBLEDAY,,R,$15.00
9780393927948,"WELLS, H. G.",THE TIME MACHINE: AN INVENTION,W W NORTON & COMPANY,,R,$15.00
9780441007318,LEGUIN,LEFT HAND OF DARKNESS (TRADE ED),THE PENGUIN GROUP,,R,$16.00
9780441007462,GIBSON W,NEUROMANCER,THE PENGUIN GROUP,,R,$15.00
9780446603775,BUTLER,DAWN,HACHETTE BOOK GROUP,,R,$17.99
9780486419268,"CAPEK, KAREL",RUR,DOVER PUBLICATIONS,,R,$2.50
