281088800001B,CU PHYS DEPT,PHYS 2213 LAB MANUAL,CORNELL CONSIGNMENTS,4,R,$18.70
9780321751218,"YOUNG, HUGH D.",VOL 2 UNIVERSITY PHYSICS,PEARSON EDUCATION,13,R,$134.50
