9780385520188,CHANG,FACTORY GIRLS,DOUBLEDAY,,R,$16.00
9780393911510,BULLOCK,LITTLE SEAGULL HANDBOOK,W W NORTON & COMPANY,,O,$25.75
9780393933611,GRAFF,THEY SAY/I SAY,W W NORTON & COMPANY,2,R,$25.75
9781416580768,WATTS,WHEN A BILLION CHINESE JUMP,"SIMON & SCHUSTER, INC.",,R,$17.00
