Fall 2012,ENGRC,3350,"201, 202",AHLERS,60,0
Fall 2012,ENGRC,3500,202,EVANS,30,0
Spring 2012,ENGRC,3350,"201, 202",AHLERS,60,0
Spring 2012,ENGRC,3500,202,EVANS,30,0
